구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2023196216,2023년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,승용,남,41-50세,경상
2023196267,2023년 12월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,승용,남,20세 이하,상해없음,승용,남,31-40세,경상
2023196292,2023년 12월,야간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,보행자,남,51-60세,중상
2023196329,2023년 12월,주간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,승용,남,21-30세,상해없음,이륜,남,31-40세,중상
2023196376,2023년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,21-30세,경상
2023196434,2023년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,51-60세,경상
2023196449,2023년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,65세 이상,경상
2023196537,2023년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,기타,젖음/습기,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,남,61-64세,경상
2023196565,2023년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,21-30세,상해없음,승용,여,65세 이상,경상
2023196643,2023년 12월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,기타 - 기타,화물,남,61-64세,상해없음,이륜,남,21-30세,중상
2023196644,2023년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,기타불명,기타불명,기타불명,승용,남,51-60세,경상
2023196693,2023년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,31-40세,경상
2023196767,2023년 12월,야간,충청남도 천안시 서북구,중상사고,0,1,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,21-30세,상해없음,승용,여,41-50세,경상
2023196822,2023년 12월,야간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,남,41-50세,상해없음
2023196849,2023년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,21-30세,상해없음,보행자,여,31-40세,경상
2023196850,2023년 12월,야간,충청남도 천안시 서북구,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,51-60세,중상
2023196943,2023년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,승용,여,31-40세,경상
2023197034,2023년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,남,41-50세,경상
2023197074,2023년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,31-40세,상해없음,승용,여,31-40세,경상
2023197187,2023년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,여,41-50세,경상
2023197234,2023년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,화물,남,41-50세,경상
2023197332,2023년 12월,야간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,부상신고,화물,남,61-64세,상해없음
2023197485,2023년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,보행자,남,61-64세,경상
2023197568,2023년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,20세 이하,경상,승용,남,41-50세,상해없음
2023197583,2023년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,젖음/습기,흐림,교차로 - 교차로안,승용,남,51-60세,상해없음,화물,남,51-60세,경상
2023197705,2023년 12월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,21-30세,상해없음,보행자,여,13-20세,경상
2023197739,2023년 12월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,자전거,남,65세 이상,경상,승용,남,61-64세,기타불명
2023197849,2023년 12월,주간,충청남도 천안시 서북구,중상사고,0,2,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,경상,승용,남,61-64세,상해없음
2023197954,2023년 12월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,31-40세,상해없음,승용,여,41-50세,경상
2023198233,2023년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,41-50세,상해없음,승용,남,65세 이상,경상
2023198234,2023년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,승용,남,21-30세,경상
2023198256,2023년 12월,야간,충청남도 천안시 동남구,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,여,65세 이상,사망
2023198271,2023년 12월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,상해없음,승합,남,21-30세,경상
2024000092,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,기타불명,승용,남,31-40세,경상
2024000163,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,승용,여,51-60세,경상
2024000204,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,31-40세,상해없음
2024000232,2024년 1월,야간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,65세 이상,상해없음,보행자,여,61-64세,중상
2024000359,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,승용,남,41-50세,경상
2024000360,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,65세 이상,경상
2024000392,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,51-60세,경상,승용,남,31-40세,경상
2024000475,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,이륜,남,41-50세,경상
2024000515,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,여,51-60세,경상
2024000616,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,51-60세,상해없음,보행자,남,12세 이하,경상
2024000617,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,51-60세,경상
2024000618,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,승용,남,21-30세,경상
2024000619,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,21-30세,경상
2024000697,2024년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,21-30세,경상
2024000746,2024년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,51-60세,기타불명
2024000769,2024년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,31-40세,경상
2024000816,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,여,41-50세,경상
2024000858,2024년 1월,주간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,21-30세,상해없음,보행자,남,31-40세,중상
2024000886,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,51-60세,상해없음,승용,남,21-30세,경상
2024000907,2024년 1월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차량단독 - 충돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,승용,남,21-30세,부상신고,,,,
2024000951,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,남,41-50세,경상
2024000952,2024년 1월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,승용,여,31-40세,중상
2024000981,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,원동기,남,41-50세,경상
2024001032,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,4,0,차대차 - 충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,여,41-50세,상해없음,승용,여,31-40세,경상
2024001132,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,51-60세,경상
2024001153,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,65세 이상,상해없음,보행자,남,31-40세,경상
2024001154,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,이륜,남,31-40세,경상
2024001265,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,특수,남,51-60세,경상,승용,남,51-60세,경상
2024001494,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,화물,남,51-60세,경상
2024001551,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,이륜,남,31-40세,경상
2024001553,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,61-64세,경상
2024001684,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,5,0,차대차 - 충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,승용,여,21-30세,경상
2024001729,2024년 1월,야간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21-30세,부상신고,화물,남,51-60세,기타불명
2024001810,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,승용,남,21-30세,경상
2024001811,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,남,31-40세,경상
2024001861,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,61-64세,경상,승용,남,41-50세,경상
2024001885,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,21-30세,경상
2024001995,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,이륜,남,31-40세,경상
2024001996,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,보행자,남,65세 이상,경상
2024002096,2024년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,3,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,41-50세,경상,승용,남,21-30세,경상
2024002140,2024년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,이륜,남,51-60세,중상
2024002141,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,61-64세,기타불명,승용,남,21-30세,경상
2024002142,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승합,남,61-64세,상해없음
2024002207,2024년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,여,41-50세,경상
2024002379,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,61-64세,경상,승용,여,65세 이상,경상
2024002662,2024년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,승용,남,61-64세,경상
2024002682,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,서리/결빙,눈,교차로 - 교차로부근,화물,남,31-40세,상해없음,승용,남,31-40세,경상
2024002695,2024년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,65세 이상,상해없음,보행자,여,61-64세,중상
2024002696,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,흐림,교차로 - 교차로안,승용,남,65세 이상,상해없음,보행자,남,21-30세,경상
2024002803,2024년 1월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 추돌,기타,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,승용,남,41-50세,중상
2024002804,2024년 1월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,61-64세,상해없음,보행자,여,51-60세,중상
2024002867,2024년 1월,주간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,21-30세,상해없음,보행자,남,13-20세,중상
2024002905,2024년 1월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,2,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,부상신고,승용,남,41-50세,상해없음
2024002977,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,남,12세 이하,경상
2024002999,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,여,51-60세,상해없음,보행자,여,65세 이상,경상
2024003000,2024년 1월,야간,충청남도 천안시 동남구,중상사고,0,1,0,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,자전거,남,31-40세,중상
2024003001,2024년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,여,51-60세,경상
2024003037,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,61-64세,상해없음,보행자,여,65세 이상,경상
2024003082,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,21-30세,상해없음,보행자,여,41-50세,경상
2024003111,2024년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41-50세,상해없음,보행자,남,21-30세,경상
2024003178,2024년 1월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,41-50세,부상신고,승용,남,65세 이상,상해없음
2024003179,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,여,61-64세,경상
2024003211,2024년 1월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,51-60세,부상신고,승용,남,65세 이상,상해없음
2024003237,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,65세 이상,경상
2024003238,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,화물,남,41-50세,경상
2024003302,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,41-50세,경상
2024003390,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,승용,여,21-30세,상해없음,승용,남,21-30세,경상
2024003421,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,여,65세 이상,경상
2024003452,2024년 1월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,61-64세,상해없음,자전거,여,41-50세,부상신고
2024003655,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,흐림,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,남,21-30세,경상
2024003656,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,화물,남,51-60세,상해없음,승합,남,41-50세,경상
2024003657,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,3,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,이륜,남,31-40세,경상,승용,여,51-60세,경상
2024003672,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,41-50세,경상
2024003711,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,상해없음,승용,남,65세 이상,경상
2024003799,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,화물,남,51-60세,상해없음,승용,여,41-50세,경상
2024003942,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,65세 이상,상해없음,보행자,여,51-60세,경상
2024003943,2024년 1월,야간,충청남도 천안시 동남구,중상사고,0,2,0,0,차대차 - 충돌,안전운전불이행,적설,눈,기타 - 기타,승합,남,61-64세,상해없음,화물,남,65세 이상,중상
2024003944,2024년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,기타 - 기타,승용,여,41-50세,상해없음,승용,남,21-30세,경상
2024003959,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,승용,남,41-50세,경상
2024003985,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,기타불명,승용,남,51-60세,경상
2024004193,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,화물,남,31-40세,경상
2024004395,2024년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,41-50세,경상
2024004587,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,남,31-40세,경상
2024004722,2024년 1월,주간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,65세 이상,상해없음,승용,여,51-60세,중상
2024004817,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,보행자,여,65세 이상,경상
2024004903,2024년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,이륜,남,41-50세,경상
2024004905,2024년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,승합,남,41-50세,상해없음,승용,남,31-40세,경상
2024004981,2024년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,보행자,여,41-50세,중상
2024005001,2024년 1월,야간,충청남도 천안시 서북구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,원동기,남,21-30세,중상
2024005154,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,41-50세,상해없음,승용,여,21-30세,경상
2024005301,2024년 1월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,41-50세,부상신고,승합,남,51-60세,상해없음
2024005302,2024년 1월,주간,충청남도 천안시 서북구,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,51-60세,부상신고,화물,남,31-40세,상해없음
2024005303,2024년 1월,주간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,여,31-40세,경상
2024005372,2024년 1월,주간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,보행자,여,65세 이상,경상
2024005491,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,51-60세,상해없음,보행자,여,21-30세,경상
2024005494,2024년 1월,야간,충청남도 천안시 동남구,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,여,13-20세,경상
2024005495,2024년 1월,야간,충청남도 천안시 서북구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,41-50세,상해없음,보행자,여,41-50세,경상
2024005739,2024년 1월,주간,충청남도 천안시 동남구,중상사고,0,1,4,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,61-64세,상해없음,승합,남,41-50세,경상
